年龄,受教育时间,性别,资产净增,资产损失,一周工作时间,收入水平
37,15,Male,0,0,50,>50K
17,7,Male,0,0,20,<=50K
48,9,Male,0,0,55,>50K
40,14,Female,0,0,55,<=50K
26,10,Male,2597,0,40,<=50K
35,13,Male,0,0,40,>50K
21,10,Female,0,0,15,<=50K
54,6,Male,0,0,70,<=50K
40,13,Female,0,0,40,<=50K
51,10,Female,0,0,40,<=50K
60,9,Female,0,0,50,<=50K
22,10,Male,0,0,8,<=50K
20,9,Male,0,0,40,<=50K
21,7,Male,0,0,40,<=50K
21,10,Male,0,0,40,<=50K
43,10,Female,0,0,44,<=50K
36,13,Male,0,0,50,>50K
65,9,Male,0,2174,40,>50K
48,9,Male,0,0,40,>50K
37,14,Male,27828,0,60,>50K
20,8,Male,0,0,40,<=50K
41,9,Female,0,0,40,<=50K
55,5,Male,0,0,50,<=50K
39,13,Female,0,0,40,<=50K
41,10,Female,7298,0,40,>50K
80,11,Male,0,0,24,<=50K
59,6,Male,0,0,40,<=50K
52,7,Male,0,0,40,>50K
39,13,Male,3103,0,50,>50K
56,10,Male,0,0,50,<=50K
69,9,Female,0,0,20,<=50K
49,13,Male,0,0,50,>50K
33,9,Male,5013,0,40,<=50K
28,9,Male,0,0,45,>50K
49,10,Male,0,0,40,>50K
51,9,Male,0,0,40,<=50K
42,10,Female,0,0,32,<=50K
66,9,Female,0,0,13,<=50K
44,11,Male,0,0,48,>50K
26,9,Male,0,0,40,<=50K
43,10,Female,0,0,40,<=50K
28,6,Female,0,155,40,<=50K
25,13,Female,0,0,30,<=50K
17,7,Female,0,0,8,<=50K
52,13,Male,0,0,50,>50K
34,9,Female,0,0,8,<=50K
24,10,Male,0,0,40,<=50K
41,13,Male,0,0,30,<=50K
65,10,Female,0,0,45,<=50K
36,10,Male,0,0,40,>50K
19,9,Male,0,0,30,<=50K
43,10,Male,0,0,45,<=50K
39,14,Female,0,0,50,>50K
48,7,Male,0,0,40,>50K
50,11,Male,0,0,40,>50K
21,10,Male,0,0,25,<=50K
36,9,Female,0,0,40,<=50K
33,9,Male,0,0,36,<=50K
50,13,Male,0,0,40,<=50K
49,14,Male,99999,0,80,>50K
34,13,Male,0,0,45,<=50K
70,16,Male,0,0,40,>50K
39,9,Male,0,0,40,<=50K
44,10,Female,0,0,40,<=50K
32,13,Female,0,0,40,>50K
40,5,Male,0,0,49,<=50K
46,9,Male,0,1902,40,>50K
21,10,Male,0,0,20,<=50K
40,13,Female,7688,0,52,>50K
47,7,Male,0,0,8,<=50K
19,9,Male,0,0,30,<=50K
22,10,Female,0,0,16,<=50K
20,10,Female,0,0,16,<=50K
46,13,Female,4787,0,25,>50K
41,13,Male,0,1977,45,>50K
17,6,Female,0,0,15,<=50K
41,9,Male,0,0,40,<=50K
28,9,Male,0,1974,40,<=50K
20,10,Male,0,0,25,<=50K
24,9,Male,0,0,40,<=50K
33,10,Male,0,0,50,<=50K
44,10,Male,0,0,55,>50K
26,9,Female,0,0,40,<=50K
47,11,Male,0,0,40,>50K
24,9,Male,0,0,40,<=50K
58,13,Male,0,0,40,>50K
41,9,Male,0,2002,60,<=50K
38,4,Male,0,0,35,>50K
21,10,Female,0,0,40,<=50K
33,10,Male,0,0,45,<=50K
23,10,Female,0,0,32,<=50K
40,6,Female,0,0,40,<=50K
47,9,Female,0,0,40,<=50K
41,13,Female,0,0,40,<=50K
38,13,Male,0,0,50,<=50K
50,4,Female,0,0,40,<=50K
45,9,Male,0,0,40,<=50K
65,13,Male,0,0,40,>50K
33,9,Male,0,0,40,<=50K
34,12,Male,0,0,40,<=50K
65,14,Male,0,0,28,<=50K
24,7,Male,0,0,39,<=50K
26,13,Male,0,0,40,<=50K
55,9,Male,0,0,40,<=50K
66,13,Female,0,0,8,<=50K
43,13,Male,0,0,40,<=50K
37,13,Female,0,0,40,<=50K
22,9,Male,0,0,40,<=50K
21,7,Male,0,0,40,<=50K
69,15,Female,0,0,25,<=50K
27,14,Female,0,0,40,<=50K
48,9,Male,4386,0,45,>50K
24,13,Female,0,0,40,<=50K
18,7,Female,0,0,10,<=50K
53,9,Female,0,0,30,<=50K
26,9,Male,0,0,40,<=50K
60,10,Male,0,0,40,>50K
21,10,Female,0,0,60,<=50K
39,3,Male,0,0,40,<=50K
45,10,Male,0,0,60,>50K
76,9,Male,0,0,30,<=50K
19,10,Female,0,0,30,<=50K
34,10,Male,0,0,40,>50K
54,10,Male,0,0,40,<=50K
23,13,Female,0,0,40,<=50K
44,4,Male,0,0,40,<=50K
27,10,Female,0,0,40,<=50K
23,8,Male,0,0,40,<=50K
37,9,Male,0,0,50,<=50K
41,9,Male,0,0,40,>50K
21,10,Female,0,0,35,<=50K
37,9,Male,0,0,40,>50K
63,9,Male,2174,0,40,<=50K
35,7,Male,0,0,40,<=50K
47,5,Male,0,0,56,<=50K
41,10,Male,0,0,40,<=50K
50,9,Female,0,0,60,<=50K
26,9,Male,0,0,50,<=50K
36,10,Male,0,0,42,>50K
47,10,Male,0,0,40,>50K
51,10,Female,0,0,50,<=50K
41,9,Female,0,625,40,<=50K
40,15,Female,15024,0,30,>50K
32,13,Male,4064,0,50,<=50K
37,13,Male,7298,0,40,>50K
40,13,Male,0,0,40,<=50K
56,13,Male,0,0,40,<=50K
50,9,Male,0,0,40,<=50K
28,5,Male,0,0,42,<=50K
28,9,Male,0,0,40,<=50K
19,7,Female,0,0,30,<=50K
44,9,Male,0,0,40,<=50K
42,15,Female,7430,0,44,>50K
47,10,Male,0,0,40,>50K
31,10,Male,0,0,40,<=50K
61,7,Male,0,0,40,>50K
21,10,Female,0,0,40,<=50K
26,13,Male,0,0,45,>50K
58,9,Female,0,0,40,>50K
35,13,Female,0,0,40,<=50K
35,11,Female,0,0,40,<=50K
29,12,Male,3674,0,40,<=50K
40,14,Male,7688,0,40,>50K
33,13,Male,0,0,55,>50K
38,10,Male,0,0,40,<=50K
50,11,Male,0,0,50,<=50K
66,10,Male,0,0,40,>50K
36,10,Male,0,0,40,>50K
33,7,Female,0,0,40,<=50K
55,14,Male,0,0,60,>50K
46,9,Male,0,0,40,<=50K
36,12,Male,0,0,40,<=50K
41,8,Female,0,0,40,<=50K
30,9,Female,0,0,32,<=50K
29,8,Male,0,0,42,<=50K
60,10,Female,0,0,40,<=50K
24,9,Female,0,0,48,<=50K
42,10,Female,0,0,50,<=50K
26,9,Female,0,0,40,<=50K
37,13,Male,0,0,40,<=50K
27,3,Male,0,0,48,<=50K
26,9,Male,0,0,48,<=50K
23,11,Male,0,0,50,<=50K
60,14,Male,0,0,60,>50K
49,9,Female,0,0,40,<=50K
46,10,Male,0,0,40,<=50K
21,9,Male,0,0,40,<=50K
48,15,Male,0,0,60,<=50K
70,5,Male,0,0,45,<=50K
44,14,Female,0,0,55,<=50K
58,13,Male,0,0,40,<=50K
41,12,Female,0,0,40,<=50K
54,4,Female,0,3900,40,<=50K
42,14,Male,0,2201,60,>50K
28,6,Male,0,0,40,<=50K
65,7,Male,0,0,20,<=50K
35,9,Male,0,0,35,<=50K
82,3,Male,0,0,20,<=50K
48,10,Male,0,0,50,>50K
44,16,Male,15024,0,40,>50K
68,14,Female,6360,0,20,<=50K
42,9,Male,0,0,40,<=50K
24,9,Female,0,2001,37,<=50K
54,10,Male,0,0,40,<=50K
22,10,Male,0,0,40,<=50K
43,10,Male,0,0,84,<=50K
17,5,Female,0,0,35,<=50K
46,9,Male,0,0,50,<=50K
59,10,Male,0,0,40,>50K
37,9,Male,0,0,40,<=50K
70,9,Male,2228,0,24,<=50K
57,9,Male,0,1902,30,>50K
47,9,Female,0,0,35,<=50K
31,9,Female,0,0,24,<=50K
23,9,Female,0,0,40,<=50K
17,8,Female,0,1721,25,<=50K
63,1,Male,0,0,30,<=50K
44,15,Male,0,0,55,>50K
30,15,Male,0,0,60,>50K
23,10,Male,0,0,20,<=50K
44,14,Male,0,1887,60,>50K
24,10,Female,0,0,40,<=50K
34,10,Male,0,0,20,<=50K
37,10,Male,0,0,65,<=50K
24,7,Female,0,0,40,<=50K
32,9,Female,0,0,40,<=50K
42,9,Male,0,0,25,<=50K
20,10,Female,0,0,10,<=50K
34,10,Male,4386,0,40,>50K
37,10,Female,0,0,20,<=50K
47,9,Female,0,0,40,<=50K
25,5,Male,0,0,45,<=50K
36,9,Male,0,1977,65,>50K
60,9,Male,0,0,50,<=50K
64,9,Male,2635,0,10,<=50K
32,13,Female,0,0,40,<=50K
33,6,Male,0,0,40,<=50K
71,13,Female,0,0,14,<=50K
55,10,Female,0,0,40,<=50K
85,9,Female,0,0,50,<=50K
57,4,Male,0,0,40,<=50K
39,15,Male,0,2415,67,>50K
25,10,Male,0,0,55,<=50K
58,10,Male,0,0,40,>50K
57,9,Male,0,0,40,<=50K
30,11,Female,0,0,36,<=50K
19,7,Female,0,0,20,<=50K
40,10,Male,0,0,40,>50K
28,9,Female,0,0,40,<=50K
43,13,Male,0,0,40,<=50K
40,9,Female,0,0,35,>50K
19,9,Female,0,0,15,<=50K
24,9,Male,0,0,38,<=50K
34,13,Male,0,0,65,>50K
22,9,Female,0,0,40,<=50K
64,11,Male,0,0,55,<=50K
55,4,Male,0,0,40,<=50K
26,7,Male,0,0,40,<=50K
80,9,Female,0,0,16,<=50K
79,16,Female,0,0,40,<=50K
58,13,Male,0,0,40,>50K
43,13,Male,0,1876,40,<=50K
43,9,Male,0,0,40,>50K
46,9,Male,0,0,25,<=50K
35,9,Female,0,0,40,>50K
51,11,Male,5013,0,40,<=50K
52,14,Female,4787,0,60,>50K
43,13,Male,0,0,60,>50K
68,10,Female,0,0,45,<=50K
34,13,Female,0,0,45,>50K
37,13,Male,0,0,40,>50K
22,9,Female,0,0,40,<=50K
32,9,Male,0,0,55,<=50K
65,6,Male,0,0,40,<=50K
28,10,Male,0,0,60,<=50K
37,9,Male,0,0,40,<=50K
40,13,Female,0,0,45,<=50K
40,7,Male,0,0,40,<=50K
52,9,Female,0,0,20,<=50K
35,10,Male,0,0,60,<=50K
62,3,Male,0,0,30,<=50K
49,11,Male,0,0,45,<=50K
49,9,Female,0,0,55,<=50K
47,13,Male,15024,0,40,>50K
45,9,Female,0,0,40,<=50K
37,2,Male,0,0,77,<=50K
36,11,Male,0,0,53,>50K
36,6,Male,0,0,70,<=50K
44,13,Male,0,1902,50,>50K
51,14,Male,0,1977,60,>50K
25,10,Male,0,0,40,<=50K
28,9,Male,0,0,55,<=50K
57,9,Female,0,0,32,<=50K
46,9,Male,0,0,40,<=50K
59,6,Male,0,0,45,>50K
28,7,Male,0,0,40,<=50K
25,9,Male,2597,0,40,<=50K
35,9,Female,0,0,40,<=50K
27,12,Male,0,0,45,>50K
29,13,Male,0,0,40,>50K
43,9,Male,0,0,40,<=50K
38,9,Female,0,0,40,<=50K
26,10,Female,0,0,40,<=50K
55,14,Male,0,0,50,>50K
36,9,Male,0,0,40,<=50K
37,10,Male,0,0,40,>50K
23,9,Male,0,0,40,<=50K
34,9,Male,0,0,30,<=50K
41,7,Male,0,0,55,<=50K
44,11,Female,0,0,40,<=50K
48,11,Female,0,0,50,<=50K
35,9,Male,7298,0,35,>50K
43,13,Female,0,0,42,<=50K
57,13,Male,0,0,40,>50K
44,9,Female,0,0,40,<=50K
28,9,Male,0,0,40,<=50K
55,6,Female,0,0,40,<=50K
52,9,Male,0,2051,38,<=50K
30,9,Female,0,0,40,<=50K
31,16,Male,0,0,50,>50K
21,10,Male,0,0,70,<=50K
50,15,Male,0,0,45,>50K
43,13,Male,0,0,70,>50K
33,9,Male,0,0,50,<=50K
23,11,Male,0,0,25,<=50K
35,13,Male,0,0,65,>50K
18,10,Male,0,0,15,<=50K
21,10,Female,0,0,40,<=50K
33,13,Male,0,0,70,>50K
30,13,Female,0,0,45,<=50K
21,10,Male,0,0,15,<=50K
36,13,Female,0,0,35,>50K
38,10,Male,0,0,40,<=50K
33,14,Male,7298,0,60,>50K
24,11,Male,0,0,45,<=50K
24,10,Male,0,0,40,<=50K
39,10,Female,0,0,30,<=50K
43,9,Male,2829,0,60,<=50K
43,13,Male,0,0,21,<=50K
62,14,Male,0,0,2,>50K
30,13,Female,0,0,40,<=50K
25,7,Male,0,0,40,<=50K
45,9,Female,0,0,35,<=50K
22,10,Male,0,0,20,<=50K
73,13,Male,0,2246,40,>50K
26,10,Male,0,0,40,>50K
24,9,Male,0,0,45,<=50K
18,8,Male,594,0,20,<=50K
35,13,Male,7298,0,35,>50K
22,10,Female,0,0,43,<=50K
28,10,Male,0,0,40,<=50K
38,10,Male,0,0,45,<=50K
68,16,Male,0,0,70,<=50K
40,9,Female,0,0,40,<=50K
32,10,Male,0,0,84,>50K
42,9,Male,0,1902,50,>50K
31,9,Female,0,0,35,<=50K
33,13,Male,0,0,50,<=50K
54,13,Male,0,0,65,<=50K
63,9,Male,0,0,25,<=50K
67,13,Male,0,0,30,<=50K
47,9,Female,0,0,14,<=50K
67,13,Female,0,0,35,<=50K
33,9,Female,0,0,19,<=50K
33,9,Female,0,0,80,<=50K
25,13,Male,0,0,40,<=50K
25,10,Female,0,0,40,<=50K
35,10,Male,0,0,40,<=50K
54,9,Male,7688,0,40,>50K
35,9,Male,0,0,80,>50K
18,7,Male,0,0,12,<=50K
54,9,Female,4416,0,25,<=50K
30,7,Male,0,0,60,<=50K
29,6,Male,0,0,48,<=50K
41,13,Female,7688,0,10,>50K
40,12,Male,0,0,40,>50K
46,10,Male,5178,0,40,>50K
39,12,Female,0,0,45,<=50K
42,13,Female,0,0,40,>50K
49,13,Male,0,0,50,>50K
23,10,Female,0,0,40,<=50K
34,4,Male,0,0,40,<=50K
42,9,Male,0,2042,48,<=50K
31,10,Male,0,0,50,>50K
72,9,Female,0,0,2,<=50K
31,11,Male,0,0,30,>50K
90,14,Female,0,0,40,>50K
27,13,Female,0,0,40,<=50K
18,9,Male,0,0,40,<=50K
30,9,Male,99999,0,50,>50K
27,9,Female,0,0,40,<=50K
27,7,Male,0,0,50,<=50K
28,9,Male,0,0,40,<=50K
40,9,Female,0,0,45,<=50K
43,14,Female,0,0,37,<=50K
26,9,Male,0,0,50,<=50K
48,11,Female,0,0,15,<=50K
41,12,Male,0,0,40,<=50K
32,9,Male,0,0,40,<=50K
23,9,Male,0,0,40,<=50K
35,7,Male,0,0,65,<=50K
42,10,Male,0,0,50,<=50K
27,13,Female,4101,0,40,<=50K
34,9,Male,0,0,40,<=50K
25,13,Female,0,0,40,<=50K
46,13,Male,4787,0,45,>50K
34,10,Male,0,0,40,<=50K
39,9,Female,0,0,40,<=50K
33,9,Female,0,0,40,<=50K
25,13,Male,0,0,40,<=50K
45,11,Male,2174,0,50,<=50K
46,13,Male,0,0,40,<=50K
23,9,Male,4650,0,50,<=50K
37,10,Male,0,0,40,<=50K
39,14,Male,0,0,40,>50K
38,9,Male,0,0,40,>50K
35,10,Male,0,0,40,<=50K
49,13,Male,0,0,50,>50K
37,12,Female,0,0,13,>50K
45,9,Female,0,0,40,<=50K
71,8,Female,0,0,40,<=50K
44,13,Male,0,0,60,>50K
19,10,Male,0,0,22,<=50K
38,11,Female,0,0,40,<=50K
42,9,Male,0,0,40,<=50K
29,11,Male,0,0,60,>50K
48,7,Male,0,0,40,<=50K
56,11,Male,0,0,54,>50K
32,9,Male,0,0,40,<=50K
19,9,Female,0,0,30,<=50K
57,10,Male,0,0,35,<=50K
55,6,Male,0,0,60,<=50K
48,7,Male,0,0,40,<=50K
46,8,Male,0,0,45,<=50K
36,5,Female,0,0,40,<=50K
66,13,Male,0,0,50,>50K
26,9,Male,0,0,40,<=50K
58,11,Male,15024,0,40,>50K
62,13,Male,0,0,55,>50K
31,13,Male,0,0,40,<=50K
77,11,Female,0,0,25,<=50K
25,9,Male,0,0,40,<=50K
38,13,Male,0,0,56,<=50K
33,13,Female,0,0,40,<=50K
51,10,Female,0,0,40,<=50K
20,11,Male,0,0,40,<=50K
40,9,Male,0,0,40,<=50K
20,6,Male,0,0,40,<=50K
41,10,Female,0,0,25,<=50K
44,8,Female,0,0,40,<=50K
35,9,Male,0,0,40,<=50K
35,9,Male,0,0,60,<=50K
46,10,Female,0,0,40,<=50K
24,10,Female,0,0,17,<=50K
18,10,Male,0,0,40,<=50K
37,9,Male,0,0,40,<=50K
58,16,Male,0,0,8,<=50K
55,11,Male,0,0,40,<=50K
68,9,Female,0,0,30,<=50K
41,13,Male,0,0,40,>50K
50,14,Male,15024,0,50,>50K
48,9,Male,0,0,40,<=50K
42,10,Male,0,0,45,<=50K
45,9,Male,0,0,40,<=50K
43,10,Male,0,0,40,<=50K
37,10,Male,0,0,35,<=50K
43,13,Male,0,0,45,>50K
36,9,Female,0,0,40,<=50K
60,9,Male,0,0,30,<=50K
27,9,Male,0,0,50,<=50K
36,13,Male,0,0,50,>50K
47,12,Male,0,0,40,<=50K
33,10,Male,0,0,80,<=50K
19,8,Male,0,0,20,<=50K
33,13,Female,0,0,35,<=50K
34,13,Male,0,0,40,>50K
33,9,Female,0,0,40,<=50K
57,10,Female,0,0,48,<=50K
59,14,Female,27828,0,45,>50K
36,9,Female,0,2002,40,<=50K
60,12,Male,0,0,40,>50K
33,11,Male,0,0,40,<=50K
41,13,Female,0,0,45,<=50K
20,10,Male,0,0,10,<=50K
28,13,Female,2202,0,50,<=50K
24,14,Male,0,0,20,<=50K
31,8,Male,0,0,60,<=50K
38,9,Female,0,0,40,<=50K
40,13,Female,0,0,45,<=50K
55,13,Male,0,0,15,<=50K
49,9,Male,4064,0,50,<=50K
33,9,Male,0,0,45,<=50K
52,3,Female,0,0,40,<=50K
24,13,Male,0,0,35,<=50K
46,13,Male,0,0,48,<=50K
20,10,Female,0,0,20,<=50K
50,3,Male,0,0,40,<=50K
22,9,Male,0,0,40,<=50K
32,10,Male,0,0,35,<=50K
46,9,Male,0,0,65,>50K
62,9,Male,2961,0,30,<=50K
39,10,Male,0,1977,62,>50K
26,10,Female,0,0,15,<=50K
20,10,Female,0,0,14,<=50K
37,10,Male,0,0,50,<=50K
40,10,Female,0,0,24,<=50K
22,10,Female,0,0,38,<=50K
32,13,Female,10520,0,40,>50K
41,10,Male,0,0,50,<=50K
24,12,Female,0,0,40,<=50K
40,9,Male,0,0,40,<=50K
37,15,Female,0,0,39,>50K
42,14,Male,0,1902,40,>50K
56,5,Female,0,0,40,<=50K
20,10,Male,0,0,50,<=50K
55,9,Male,0,0,40,<=50K
29,9,Male,0,0,40,<=50K
37,9,Male,0,0,40,<=50K
61,13,Male,0,0,60,<=50K
26,13,Male,0,0,38,<=50K
49,10,Male,0,0,55,<=50K
18,4,Male,0,0,40,<=50K
30,5,Male,0,0,40,<=50K
24,9,Female,0,0,20,<=50K
24,9,Male,0,0,40,<=50K
37,9,Male,0,0,40,<=50K
37,9,Female,0,0,40,<=50K
36,10,Male,0,0,65,<=50K
40,9,Male,0,0,40,<=50K
44,9,Male,0,0,55,<=50K
43,9,Male,0,0,20,<=50K
19,10,Female,0,0,35,<=50K
50,14,Female,0,1485,40,<=50K
17,6,Male,0,0,30,<=50K
39,9,Female,0,0,50,<=50K
43,9,Male,0,0,40,<=50K
43,9,Male,0,0,40,<=50K
40,14,Male,0,0,40,>50K
31,10,Male,0,0,40,<=50K
25,13,Male,0,0,40,<=50K
30,13,Male,0,1876,40,<=50K
55,5,Male,0,0,40,<=50K
55,4,Male,0,0,75,<=50K
29,10,Male,0,0,40,<=50K
28,13,Male,10520,0,60,>50K
30,9,Male,0,0,40,<=50K
33,9,Male,0,1672,55,<=50K
23,9,Male,0,0,40,<=50K
71,7,Female,0,0,75,<=50K
22,10,Male,0,0,6,<=50K
21,10,Female,0,0,40,<=50K
62,9,Male,0,0,24,<=50K
22,10,Female,0,0,40,<=50K
49,9,Male,0,0,40,<=50K
31,12,Male,0,0,20,<=50K
27,12,Male,0,0,40,<=50K
27,14,Male,0,0,40,>50K
26,10,Male,0,0,20,<=50K
30,10,Male,0,0,40,<=50K
17,6,Female,0,0,30,<=50K
26,10,Male,0,0,50,<=50K
45,9,Female,0,0,40,<=50K
50,9,Male,7688,0,40,>50K
31,9,Male,0,0,45,<=50K
51,12,Female,0,0,40,<=50K
56,5,Female,0,0,40,<=50K
24,13,Male,0,0,35,<=50K
29,8,Male,0,0,40,<=50K
26,10,Male,0,0,24,<=50K
51,10,Male,0,0,45,<=50K
32,9,Male,0,0,40,<=50K
47,13,Male,0,0,40,>50K
30,9,Male,0,0,40,<=50K
41,7,Female,0,0,40,<=50K
49,10,Male,0,0,40,<=50K
40,10,Male,0,0,40,>50K
62,9,Male,0,0,40,>50K
43,13,Male,0,0,60,<=50K
76,3,Male,0,0,20,<=50K
40,14,Male,0,0,60,>50K
35,13,Male,0,0,50,>50K
27,9,Female,0,0,40,<=50K
54,13,Male,15024,0,40,>50K
55,9,Male,0,0,40,<=50K
21,10,Male,0,0,12,<=50K
20,10,Male,0,0,20,<=50K
39,9,Female,0,0,20,<=50K
26,13,Male,10520,0,64,>50K
20,9,Female,0,0,42,<=50K
28,9,Male,0,0,60,<=50K
56,10,Male,0,0,40,<=50K
39,8,Male,0,0,40,<=50K
44,13,Male,0,0,40,>50K
55,9,Male,0,0,40,>50K
54,9,Male,0,0,40,<=50K
30,13,Male,13550,0,45,>50K
34,9,Male,0,0,57,>50K
42,9,Female,0,0,38,<=50K
50,10,Female,0,0,75,<=50K
34,10,Male,0,0,40,>50K
23,11,Male,0,0,33,<=50K
27,13,Male,0,0,25,<=50K
81,13,Male,0,0,5,<=50K
47,7,Female,6849,0,40,<=50K
57,3,Male,0,0,40,<=50K
65,11,Female,0,0,56,>50K
33,14,Male,0,0,50,<=50K
37,9,Female,0,0,48,<=50K
53,13,Female,0,0,40,<=50K
27,13,Female,0,0,40,<=50K
47,9,Male,0,0,50,>50K
42,12,Male,0,0,50,<=50K
39,10,Male,4787,0,40,>50K
58,13,Male,0,0,40,<=50K
20,9,Male,0,0,24,<=50K
19,9,Male,0,0,40,<=50K
39,9,Male,0,0,35,<=50K
51,9,Male,0,0,44,<=50K
52,9,Female,0,0,40,<=50K
53,10,Female,0,0,50,>50K
50,10,Male,0,0,40,<=50K
36,9,Male,0,0,40,<=50K
30,13,Female,0,0,72,<=50K
30,10,Female,0,0,40,<=50K
50,9,Male,0,0,55,>50K
76,4,Female,0,0,40,<=50K
46,13,Male,0,2415,40,>50K
24,10,Male,0,0,40,<=50K
26,9,Male,2885,0,40,<=50K
56,15,Male,0,1977,50,>50K
50,13,Male,15024,0,40,>50K
22,10,Male,2407,0,40,<=50K
23,13,Female,0,0,35,<=50K
51,9,Male,0,0,50,<=50K
58,6,Male,0,0,40,<=50K
38,5,Female,0,0,24,<=50K
45,10,Male,0,0,40,>50K
55,9,Male,0,0,40,<=50K
45,10,Male,0,0,60,>50K
42,10,Male,0,0,45,<=50K
44,13,Male,0,0,46,>50K
60,13,Male,0,0,50,>50K
27,10,Male,0,0,40,<=50K
25,10,Male,0,0,40,>50K
61,13,Female,0,0,24,<=50K
43,9,Male,15024,0,50,>50K
44,11,Male,0,1340,40,<=50K
63,4,Female,0,0,41,<=50K
46,14,Female,0,0,43,<=50K
47,10,Male,0,0,40,<=50K
37,10,Male,0,0,40,<=50K
43,9,Female,0,0,40,<=50K
46,14,Male,0,0,35,>50K
48,6,Female,0,0,35,<=50K
61,12,Female,0,0,90,<=50K
53,9,Male,0,1977,40,>50K
79,4,Male,1409,0,35,<=50K
44,9,Male,0,0,30,<=50K
54,9,Male,0,0,45,<=50K
22,10,Female,0,0,40,<=50K
47,9,Male,0,0,50,>50K
18,9,Female,0,0,20,<=50K
25,6,Male,0,0,40,<=50K
24,10,Female,0,0,40,<=50K
37,13,Male,0,0,40,>50K
51,10,Female,0,2547,40,>50K
35,9,Male,7298,0,60,>50K
59,10,Female,0,0,34,<=50K
46,10,Male,0,0,40,<=50K
45,11,Male,0,0,60,>50K
19,9,Male,0,0,15,<=50K
22,9,Female,0,0,28,<=50K
41,13,Male,0,0,40,<=50K
33,9,Male,0,0,40,<=50K
26,9,Female,0,0,40,<=50K
22,10,Male,0,0,35,<=50K
29,9,Male,0,0,65,>50K
22,9,Female,0,0,39,<=50K
34,12,Male,0,2042,10,<=50K
23,8,Male,0,0,40,<=50K
20,9,Male,3781,0,50,<=50K
25,13,Female,0,0,40,<=50K
59,9,Male,0,0,40,>50K
44,10,Male,4386,0,55,<=50K
55,10,Male,0,0,40,<=50K
77,10,Female,0,1944,1,<=50K
42,14,Male,0,0,40,>50K
47,9,Male,0,0,40,>50K
42,10,Male,0,0,40,<=50K
45,10,Male,0,0,40,<=50K
23,9,Male,0,0,40,<=50K
60,5,Male,0,0,40,<=50K
23,10,Male,0,0,40,<=50K
52,9,Male,0,0,40,<=50K
49,9,Male,0,0,40,>50K
20,10,Male,0,0,40,<=50K
20,9,Female,0,0,20,<=50K
23,9,Female,0,0,45,<=50K
30,10,Male,0,0,65,<=50K
45,9,Male,0,0,48,>50K
30,15,Male,0,0,35,<=50K
17,5,Female,0,0,20,<=50K
22,9,Male,0,0,40,<=50K
25,13,Male,0,0,40,<=50K
52,10,Male,15024,0,55,>50K
40,10,Female,0,0,40,>50K
18,6,Male,0,0,30,<=50K
58,9,Male,0,0,45,<=50K
30,9,Male,0,0,50,<=50K
59,6,Male,3942,0,40,<=50K
29,10,Female,0,0,30,<=50K
26,11,Female,0,0,40,<=50K
39,13,Female,0,0,10,<=50K
33,13,Male,0,0,50,>50K
21,10,Female,0,0,40,<=50K
22,10,Male,0,0,24,<=50K
25,10,Male,0,0,40,<=50K
19,10,Female,0,0,20,<=50K
44,10,Female,0,0,40,<=50K
35,9,Female,0,0,40,<=50K
40,9,Male,0,0,40,<=50K
19,7,Female,0,0,20,<=50K
37,9,Male,0,0,35,>50K
32,11,Male,0,0,40,<=50K
52,9,Male,0,0,65,<=50K
36,9,Male,0,0,41,<=50K
38,10,Female,0,0,40,<=50K
57,13,Male,0,0,39,<=50K
22,10,Female,0,0,15,<=50K
80,9,Male,0,0,8,<=50K
20,10,Female,0,0,35,<=50K
40,7,Male,0,0,36,<=50K
36,13,Male,0,0,50,<=50K
27,9,Female,0,0,40,<=50K
52,9,Female,0,0,50,<=50K
43,9,Female,0,0,44,<=50K
35,9,Male,0,0,40,<=50K
29,9,Male,0,0,40,<=50K
27,10,Male,0,0,40,<=50K
24,9,Female,0,0,25,<=50K
49,14,Male,0,0,40,>50K
26,10,Male,0,0,30,<=50K
47,9,Male,0,0,32,<=50K
20,10,Female,0,0,40,<=50K
19,9,Male,0,0,40,<=50K
34,14,Male,0,2258,50,<=50K
20,9,Female,0,0,40,<=50K
23,7,Male,0,0,35,<=50K
25,13,Male,0,0,40,<=50K
21,9,Male,0,0,36,<=50K
25,9,Male,0,0,40,<=50K
63,10,Male,0,0,32,<=50K
25,13,Female,0,0,50,<=50K
28,9,Female,0,0,40,<=50K
39,14,Male,0,0,60,>50K
28,10,Female,4865,0,40,<=50K
30,13,Male,0,0,45,>50K
41,11,Female,0,0,40,<=50K
52,12,Female,4865,0,30,<=50K
36,9,Male,4064,0,40,<=50K
47,13,Male,0,1887,40,>50K
27,5,Male,0,0,50,<=50K
32,10,Female,0,0,40,<=50K
52,9,Male,99999,0,45,>50K
50,9,Male,0,0,70,<=50K
21,10,Male,0,0,30,<=50K
60,9,Female,0,0,37,<=50K
47,7,Male,0,0,36,<=50K
54,9,Male,0,0,60,>50K
32,14,Male,0,0,50,<=50K
61,10,Male,0,0,40,<=50K
21,9,Male,0,1504,40,<=50K
29,10,Male,4386,0,45,>50K
36,9,Female,0,0,70,<=50K
38,9,Male,0,0,20,<=50K
59,6,Male,0,0,52,<=50K
43,10,Male,0,0,40,<=50K
19,7,Male,0,0,10,<=50K
42,13,Male,5013,0,40,<=50K
33,10,Male,0,0,45,<=50K
